0	5
1	5
2	5
3	5
4	5
5	5
6	5
7	5
8	5
9	5
10	5
11	5
12	5
13	5
14	5
15	5
16	4
17	3
18	2
19	1
20	5
21	5
22	5
23	5
24	5
25	5
26	5
27	5
28	5
29	5
30	5
31	5
32	5
33	5
34	4
35	5
36	4
37	3
38	2
39	1
40	5
41	5
42	5
43	5
44	5
45	5
46	5
47	5
48	5
49	5
50	5
51	5
52	5
53	5
54	4
55	4
56	4
57	3
58	2
59	1
60	5
61	5
62	5
63	5
64	5
65	5
66	5
67	5
68	5
69	5
70	5
71	5
72	5
73	5
74	4
75	4
76	4
77	3
78	1
79	1
80	5
81	5
82	5
83	5
84	5
85	5
86	4
87	5
88	5
89	5
90	5
91	5
92	5
93	5
94	5
95	4
96	4
97	3
98	1
99	1
100	5
101	5
102	5
103	5
104	5
105	5
106	5
107	5
108	5
109	5
110	5
111	5
112	5
113	4
114	5
115	4
116	3
117	3
118	1
119	1
120	5
121	5
122	5
123	5
124	4
125	5
126	5
127	5
128	5
129	5
130	5
131	5
132	5
133	4
134	5
135	4
136	3
137	3
138	1
139	1
140	5
141	5
142	5
143	5
144	5
145	5
146	5
147	5
148	5
149	5
150	5
151	5
152	5
153	5
154	5
155	4
156	3
157	2
158	1
159	0
160	5
161	5
162	5
163	5
164	5
165	5
166	5
167	5
168	5
169	5
170	5
171	5
172	4
173	5
174	4
175	4
176	3
177	1
178	1
179	0
180	5
181	5
182	5
183	5
184	5
185	5
186	5
187	5
188	5
189	5
190	5
191	4
192	5
193	5
194	4
195	4
196	2
197	1
198	1
199	0
200	5
201	5
202	5
203	5
204	5
205	5
206	5
207	5
208	5
209	5
210	5
211	5
212	5
213	4
214	4
215	4
216	1
217	1
218	0
219	0
220	5
221	5
222	5
223	5
224	5
225	5
226	5
227	5
228	5
229	4
230	5
231	5
232	4
233	4
234	4
235	3
236	1
237	1
238	0
239	0
240	5
241	5
242	5
243	5
244	5
245	5
246	5
247	5
248	4
249	5
250	5
251	4
252	4
253	4
254	4
255	1
256	1
257	0
258	0
259	0
260	5
261	5
262	5
263	5
264	5
265	4
266	4
267	5
268	5
269	5
270	4
271	4
272	4
273	4
274	1
275	1
276	0
277	0
278	0
279	0
280	5
281	4
282	4
283	4
284	5
285	5
286	5
287	5
288	4
289	4
290	4
291	4
292	4
293	1
294	1
295	0
296	0
297	0
298	0
299	0
300	5
301	5
302	4
303	4
304	4
305	4
306	4
307	4
308	4
309	4
310	4
311	3
312	1
313	1
314	0
315	0
316	0
317	0
318	0
319	0
320	4
321	4
322	4
323	4
324	4
325	3
326	3
327	3
328	3
329	2
330	1
331	1
332	1
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	3
341	3
342	3
343	3
344	3
345	3
346	3
347	2
348	1
349	1
350	1
351	1
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	2
361	2
362	2
363	1
364	1
365	1
366	1
367	1
368	1
369	1
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	1
381	1
382	1
383	1
384	1
385	1
386	1
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	960
