0	3
1	3
2	3
3	3
4	3
5	3
6	3
7	3
8	3
9	4
10	3
11	4
12	4
13	4
14	4
15	2
16	1
17	0
18	0
19	0
20	3
21	3
22	3
23	3
24	3
25	3
26	3
27	3
28	4
29	4
30	4
31	4
32	4
33	4
34	4
35	2
36	1
37	0
38	0
39	0
40	3
41	3
42	3
43	3
44	3
45	3
46	3
47	4
48	4
49	4
50	3
51	5
52	4
53	5
54	3
55	2
56	1
57	0
58	0
59	0
60	3
61	3
62	3
63	3
64	3
65	4
66	4
67	4
68	4
69	4
70	3
71	6
72	4
73	5
74	3
75	2
76	1
77	0
78	0
79	0
80	3
81	3
82	3
83	3
84	4
85	4
86	4
87	4
88	4
89	4
90	4
91	4
92	5
93	4
94	3
95	2
96	1
97	0
98	0
99	0
100	3
101	3
102	3
103	4
104	4
105	4
106	4
107	4
108	4
109	3
110	5
111	4
112	5
113	4
114	3
115	1
116	0
117	0
118	0
119	0
120	3
121	3
122	3
123	4
124	4
125	4
126	4
127	4
128	4
129	4
130	9
131	4
132	5
133	3
134	2
135	1
136	0
137	0
138	0
139	0
140	3
141	3
142	4
143	4
144	4
145	4
146	4
147	4
148	4
149	6
150	4
151	5
152	4
153	3
154	2
155	1
156	0
157	0
158	0
159	0
160	3
161	4
162	4
163	4
164	4
165	4
166	4
167	4
168	5
169	4
170	5
171	5
172	3
173	2
174	1
175	0
176	0
177	0
178	0
179	0
180	4
181	4
182	4
183	4
184	4
185	3
186	4
187	6
188	4
189	5
190	5
191	4
192	3
193	2
194	1
195	0
196	0
197	0
198	0
199	0
200	3
201	4
202	3
203	3
204	4
205	5
206	9
207	4
208	5
209	5
210	4
211	3
212	2
213	1
214	0
215	0
216	0
217	0
218	0
219	0
220	4
221	4
222	5
223	6
224	4
225	4
226	4
227	5
228	5
229	4
230	3
231	2
232	1
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	4
241	4
242	4
243	4
244	5
245	5
246	5
247	4
248	3
249	3
250	2
251	1
252	0
253	0
254	0
255	0
256	0
257	0
258	0
259	0
260	4
261	4
262	5
263	5
264	4
265	4
266	3
267	3
268	2
269	2
270	1
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	4
281	4
282	3
283	3
284	3
285	3
286	2
287	2
288	1
289	1
290	0
291	0
292	0
293	0
294	0
295	0
296	0
297	0
298	0
299	0
300	2
301	2
302	2
303	2
304	2
305	1
306	1
307	1
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	1
321	1
322	1
323	1
324	1
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	960
