0	5
1	5
2	5
3	5
4	5
5	5
6	5
7	5
8	5
9	5
10	5
11	5
12	6
13	6
14	5
15	3
16	2
17	2
18	2
19	2
20	5
21	5
22	5
23	5
24	5
25	5
26	5
27	5
28	5
29	5
30	5
31	5
32	6
33	6
34	5
35	3
36	2
37	2
38	2
39	2
40	5
41	5
42	5
43	5
44	5
45	5
46	5
47	5
48	5
49	5
50	5
51	6
52	7
53	6
54	5
55	3
56	2
57	2
58	2
59	2
60	5
61	5
62	5
63	5
64	5
65	5
66	5
67	5
68	5
69	6
70	5
71	6
72	7
73	6
74	4
75	3
76	2
77	2
78	2
79	2
80	5
81	5
82	5
83	5
84	5
85	5
86	5
87	5
88	6
89	6
90	5
91	7
92	6
93	5
94	4
95	3
96	2
97	2
98	2
99	2
100	5
101	5
102	5
103	5
104	5
105	5
106	5
107	5
108	6
109	5
110	6
111	7
112	6
113	5
114	3
115	2
116	2
117	2
118	2
119	2
120	5
121	5
122	5
123	5
124	5
125	5
126	5
127	6
128	6
129	6
130	7
131	7
132	6
133	4
134	3
135	2
136	2
137	2
138	2
139	2
140	5
141	5
142	5
143	5
144	5
145	5
146	6
147	6
148	6
149	6
150	7
151	6
152	5
153	3
154	2
155	2
156	2
157	2
158	2
159	0
160	5
161	5
162	5
163	5
164	6
165	6
166	6
167	6
168	6
169	7
170	6
171	5
172	4
173	3
174	2
175	2
176	2
177	2
178	2
179	0
180	5
181	5
182	5
183	6
184	6
185	5
186	6
187	6
188	7
189	7
190	6
191	4
192	3
193	2
194	2
195	2
196	2
197	2
198	0
199	0
200	5
201	5
202	5
203	5
204	5
205	6
206	7
207	7
208	6
209	6
210	5
211	3
212	2
213	2
214	2
215	2
216	2
217	0
218	0
219	0
220	5
221	5
222	6
223	6
224	7
225	7
226	7
227	6
228	5
229	4
230	3
231	2
232	2
233	2
234	2
235	2
236	0
237	0
238	0
239	0
240	6
241	6
242	7
243	7
244	6
245	6
246	6
247	5
248	4
249	3
250	2
251	2
252	2
253	2
254	2
255	0
256	0
257	0
258	0
259	0
260	6
261	6
262	6
263	6
264	5
265	5
266	4
267	3
268	3
269	2
270	2
271	2
272	2
273	2
274	0
275	0
276	0
277	0
278	0
279	0
280	5
281	5
282	5
283	4
284	4
285	3
286	3
287	2
288	2
289	2
290	2
291	2
292	2
293	0
294	0
295	0
296	0
297	0
298	0
299	0
300	3
301	3
302	3
303	3
304	3
305	2
306	2
307	2
308	2
309	2
310	2
311	2
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	2
321	2
322	2
323	2
324	2
325	2
326	2
327	2
328	2
329	2
330	2
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	2
341	2
342	2
343	2
344	2
345	2
346	2
347	2
348	2
349	2
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	2
361	2
362	2
363	2
364	2
365	2
366	2
367	2
368	2
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	2
381	2
382	2
383	2
384	2
385	2
386	2
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	960
