0	3
1	3
2	3
3	4
4	4
5	4
6	4
7	4
8	3
9	4
10	4
11	4
12	4
13	4
14	4
15	4
16	5
17	4
18	5
19	4
20	3
21	4
22	4
23	4
24	4
25	4
26	4
27	4
28	4
29	4
30	4
31	4
32	4
33	4
34	4
35	5
36	5
37	4
38	5
39	5
40	3
41	4
42	4
43	4
44	4
45	4
46	4
47	4
48	4
49	4
50	4
51	4
52	4
53	4
54	4
55	5
56	5
57	5
58	6
59	5
60	4
61	4
62	4
63	4
64	4
65	4
66	4
67	4
68	4
69	4
70	4
71	4
72	4
73	4
74	4
75	5
76	5
77	5
78	6
79	5
80	4
81	4
82	4
83	4
84	4
85	4
86	4
87	4
88	4
89	4
90	4
91	4
92	4
93	4
94	5
95	5
96	4
97	5
98	6
99	5
100	4
101	4
102	4
103	4
104	4
105	4
106	4
107	4
108	4
109	4
110	4
111	4
112	4
113	4
114	5
115	5
116	5
117	5
118	6
119	5
120	4
121	4
122	4
123	4
124	4
125	4
126	4
127	4
128	4
129	4
130	4
131	4
132	4
133	5
134	5
135	5
136	5
137	5
138	6
139	5
140	4
141	4
142	4
143	4
144	4
145	4
146	4
147	4
148	4
149	4
150	4
151	4
152	5
153	5
154	5
155	5
156	5
157	6
158	6
159	5
160	3
161	4
162	4
163	4
164	4
165	4
166	4
167	4
168	4
169	4
170	4
171	4
172	5
173	5
174	5
175	5
176	4
177	6
178	6
179	5
180	4
181	4
182	4
183	4
184	4
185	4
186	4
187	4
188	4
189	4
190	4
191	5
192	5
193	5
194	5
195	5
196	5
197	6
198	6
199	5
200	4
201	4
202	4
203	4
204	4
205	4
206	4
207	4
208	4
209	4
210	5
211	5
212	5
213	5
214	5
215	5
216	5
217	7
218	6
219	5
220	4
221	4
222	4
223	4
224	4
225	4
226	4
227	4
228	4
229	5
230	5
231	5
232	5
233	5
234	5
235	5
236	6
237	6
238	6
239	5
240	4
241	4
242	4
243	4
244	4
245	4
246	4
247	5
248	5
249	5
250	5
251	5
252	5
253	5
254	5
255	5
256	6
257	7
258	6
259	4
260	4
261	4
262	4
263	4
264	4
265	4
266	5
267	5
268	5
269	5
270	5
271	5
272	5
273	5
274	5
275	5
276	6
277	7
278	6
279	4
280	4
281	4
282	4
283	4
284	5
285	5
286	5
287	5
288	5
289	5
290	5
291	5
292	5
293	5
294	4
295	6
296	7
297	7
298	7
299	4
300	4
301	5
302	5
303	5
304	5
305	5
306	5
307	5
308	5
309	5
310	5
311	5
312	5
313	5
314	6
315	6
316	7
317	7
318	7
319	3
320	5
321	5
322	5
323	5
324	4
325	5
326	5
327	5
328	4
329	5
330	5
331	6
332	6
333	6
334	7
335	7
336	7
337	7
338	6
339	0
340	4
341	4
342	5
343	5
344	5
345	5
346	5
347	6
348	6
349	6
350	7
351	6
352	7
353	7
354	7
355	7
356	7
357	7
358	0
359	0
360	5
361	5
362	6
363	6
364	6
365	6
366	6
367	6
368	6
369	6
370	6
371	6
372	6
373	6
374	7
375	7
376	6
377	0
378	0
379	0
380	4
381	5
382	5
383	5
384	5
385	5
386	5
387	5
388	5
389	5
390	5
391	5
392	4
393	4
394	4
395	3
396	0
397	0
398	0
399	0
400	960
