0	4
1	4
2	4
3	4
4	4
5	4
6	4
7	4
8	4
9	4
10	4
11	4
12	4
13	5
14	5
15	4
16	5
17	5
18	4
19	0
20	4
21	4
22	4
23	4
24	4
25	4
26	4
27	4
28	4
29	4
30	4
31	4
32	5
33	5
34	5
35	4
36	5
37	5
38	4
39	0
40	4
41	4
42	4
43	4
44	4
45	4
46	4
47	4
48	4
49	4
50	4
51	4
52	5
53	5
54	5
55	4
56	6
57	5
58	5
59	0
60	4
61	4
62	4
63	4
64	4
65	4
66	4
67	4
68	4
69	4
70	4
71	5
72	5
73	5
74	5
75	5
76	6
77	6
78	5
79	0
80	4
81	4
82	4
83	4
84	4
85	4
86	4
87	4
88	4
89	4
90	5
91	5
92	5
93	5
94	5
95	5
96	6
97	6
98	4
99	0
100	4
101	4
102	4
103	4
104	4
105	4
106	4
107	4
108	4
109	5
110	5
111	5
112	5
113	5
114	5
115	5
116	6
117	6
118	4
119	0
120	4
121	4
122	4
123	4
124	4
125	4
126	4
127	4
128	4
129	5
130	5
131	5
132	5
133	5
134	5
135	6
136	6
137	6
138	3
139	0
140	4
141	4
142	4
143	4
144	4
145	4
146	4
147	4
148	5
149	5
150	5
151	5
152	5
153	5
154	5
155	6
156	6
157	5
158	0
159	0
160	4
161	4
162	4
163	4
164	4
165	4
166	4
167	5
168	5
169	5
170	5
171	5
172	5
173	5
174	5
175	6
176	6
177	5
178	0
179	0
180	4
181	4
182	4
183	4
184	4
185	5
186	5
187	5
188	5
189	5
190	5
191	5
192	5
193	4
194	5
195	6
196	6
197	5
198	0
199	0
200	4
201	4
202	4
203	4
204	5
205	5
206	5
207	5
208	5
209	5
210	5
211	5
212	5
213	5
214	6
215	6
216	6
217	2
218	0
219	0
220	4
221	4
222	4
223	5
224	5
225	5
226	5
227	5
228	5
229	5
230	5
231	5
232	5
233	5
234	7
235	6
236	6
237	0
238	0
239	0
240	4
241	5
242	5
243	5
244	5
245	5
246	5
247	5
248	5
249	5
250	5
251	5
252	6
253	6
254	6
255	6
256	4
257	0
258	0
259	0
260	5
261	5
262	5
263	5
264	5
265	5
266	5
267	5
268	5
269	4
270	5
271	5
272	6
273	7
274	6
275	5
276	0
277	0
278	0
279	0
280	5
281	5
282	5
283	5
284	5
285	5
286	5
287	5
288	5
289	5
290	6
291	7
292	6
293	6
294	6
295	0
296	0
297	0
298	0
299	0
300	4
301	4
302	4
303	5
304	5
305	5
306	6
307	6
308	6
309	6
310	6
311	6
312	6
313	5
314	0
315	0
316	0
317	0
318	0
319	0
320	5
321	5
322	6
323	6
324	6
325	6
326	6
327	6
328	6
329	6
330	6
331	6
332	4
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	5
341	5
342	5
343	6
344	6
345	6
346	6
347	5
348	5
349	5
350	2
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	4
361	4
362	5
363	5
364	4
365	4
366	3
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	960
